"Scenario","Year_Loop","Year","Loop","BonFlowAJ","BonTempAJ","LGrFlowAJ","LGrTempAJ","SpringSurv_BoToLG","SummerSurv_BoToLG","ChinookSurv_BoToLG","SockeyeSurv_BoToLG","Spr_Pred_BOLG_inriver","Sum_Pred_BOLG_inriver","Spr_Pred_BOLG_transport","Sum_Pred_BOLG_transport"
"Hist","1959_9",1959,9,305.900186813187,12.0649450549451,89.2240659353846,11.4204395604396,0.787633750506762,0.815350457337414,0.803530528203647,0.656808518490645,0.814422670080388,0.671291083001275,0.796676325727835,0.590834218575478
"Hist","1960_1",1960,1,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.800212451810398,0.810608117381995,0.806026698656956,0.532578191083907,0.878122701111771,0.840141404135147,0.876367404883672,0.7699792132107
"Hist","1960_10",1960,10,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.777290071290157,0.743686043738608,0.757182950343561,0.518732155593055,0.780671036355306,0.841178519823755,0.755874239268761,0.808765144781213
"Hist","1960_2",1960,2,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.831000184607573,0.738663771788273,0.77837254710745,0.479581857875358,0.884586725930794,0.768934929863641,0.864065815506413,0.737508667651222
"Hist","1960_3",1960,3,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.811134808246248,0.724334774198653,0.760581893244785,0.523336030901541,0.819774162363734,0.700790333375535,0.782998273127544,0.623899874902434
"Hist","1960_4",1960,4,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.871665866117472,0.745818982250457,0.795784194968894,0.509431269185163,0.889513644617355,0.794619044394737,0.861566053153188,0.786831265570334
"Hist","1960_5",1960,5,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.790666702623912,0.812748629669809,0.803154653713836,0.504958177595017,0.791477636722973,0.807443518960213,0.811548992262396,0.783712672981897
"Hist","1960_6",1960,6,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.822547369945348,0.73610995262198,0.774090300683732,0.47638601897325,0.890587674170066,0.821139439747175,0.845256533851042,0.825905136251635
"Hist","1960_7",1960,7,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.765402779922436,0.760198547149373,0.76242377955709,0.490292962265701,0.901958282282422,0.809075745489082,0.822154466058027,0.804992325416829
"Hist","1960_8",1960,8,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.87428086891065,0.828865552810534,0.847543739301305,0.425687367092784,0.83951999407446,0.697291894966929,0.815039475585099,0.627400880197076
"Hist","1960_9",1960,9,282.732945058242,11.832967032967,85.8618241759341,11.2425274725275,0.806321380908072,0.744054601996326,0.770821541446955,0.546580462654551,0.809333172648801,0.697227122708417,0.746234617283367,0.668117531340199
"Hist","1961_1",1961,1,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.840446631735639,0.635862201025335,0.726738142985182,0.294271587110269,0.76299893034578,0.677404843604075,0.77211511628748,0.618364495906866
"Hist","1961_10",1961,10,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.848129309903158,0.561919725425556,0.674277976928182,0.2909148948453,0.790936921480241,0.636450144407891,0.726745919622476,0.604679348509506
"Hist","1961_2",1961,2,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.773874863657644,0.620305246796513,0.685288917066606,0.251983965151353,0.811325746654416,0.701920411510748,0.833712353726271,0.631645574148068
"Hist","1961_3",1961,3,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.834661058793922,0.583723044087167,0.686205781785774,0.260649118256706,0.766286075058934,0.569281067273092,0.714038762890924,0.619704809377267
"Hist","1961_4",1961,4,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.851931890749273,0.524088635721274,0.652202680770162,0.286742289243233,0.868894436107825,0.599615662875317,0.875384793572066,0.649906077591989
"Hist","1961_5",1961,5,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.825289925996828,0.492766203754016,0.635579827484065,0.282713487842667,0.878448181212336,0.591451212038508,0.901201371790426,0.536944322692415
"Hist","1961_6",1961,6,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.862186910346211,0.597015382399673,0.711692710365954,0.217216554352999,0.847080899229747,0.740673797073836,0.829079628309653,0.584067254760442
"Hist","1961_7",1961,7,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.807226879881666,0.530503327290669,0.645136555623538,0.256967716556584,0.766747630109761,0.650760585878872,0.71312414634337,0.593279310153725
"Hist","1961_8",1961,8,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.768446321735575,0.678394926873823,0.715008491049151,0.23449430683241,0.803079666895001,0.661367201673185,0.777214255343726,0.624530405912706
"Hist","1961_9",1961,9,306.806703297802,12.7674725274725,78.2547472540659,12.3168131868132,0.797853928552294,0.684475311859847,0.732795088293189,0.334306885903538,0.854676202779116,0.528767856584309,0.841062339693809,0.593156384392634
"Hist","1962_1",1962,1,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.773874237535201,0.715456875837337,0.741752704784883,0.579923221369038,0.820725279223621,0.739574299515203,0.759935600189126,0.77218629409159
"Hist","1962_10",1962,10,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.838166705137848,0.754060332518211,0.787603208476313,0.568921686259376,0.826876984664205,0.746319576120847,0.859345989628496,0.794903590114487
"Hist","1962_2",1962,2,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.810114070341053,0.792108916424673,0.799942920392922,0.513296583322945,0.831258136740823,0.730180343947068,0.806051373357531,0.671102513608178
"Hist","1962_3",1962,3,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.800835725149822,0.798002570499163,0.799344548447731,0.525223983037221,0.832791733199433,0.775794213622964,0.788415095483796,0.726687726136723
"Hist","1962_4",1962,4,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.792713893837675,0.678082756293152,0.724266441143345,0.529306823745492,0.76309924322858,0.754755197851516,0.763842964970924,0.746194731572791
"Hist","1962_5",1962,5,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.85484598990424,0.777097808284503,0.811343030058409,0.536740720182556,0.906948921097984,0.745614259415366,0.900036648891076,0.727546679172517
"Hist","1962_6",1962,6,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.858295807580911,0.752427818874567,0.798989169965414,0.492571443111909,0.850468184776201,0.796527451342812,0.827776968011542,0.789818255192019
"Hist","1962_7",1962,7,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.788526223730973,0.761825539868125,0.773362121499747,0.530786707345845,0.841072094855248,0.746055987980496,0.839261226044193,0.748808547119778
"Hist","1962_8",1962,8,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.829034925227493,0.751015866064008,0.782943923151727,0.482227533664326,0.795834734061367,0.78587783935244,0.748658098494993,0.707185328198207
"Hist","1962_9",1962,9,276.578747253846,11.8753846153846,93.2304835178022,11.9872527472527,0.813445314541295,0.809410608178928,0.811241895481092,0.608651908257241,0.819947866527051,0.743431519873807,0.823122046772986,0.742143202603483
"Hist","1963_1",1963,1,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.872624396552569,0.763208174747439,0.812401440615917,0.596921089864608,0.786336554323611,0.739437551270178,0.791605915362552,0.682694359009534
"Hist","1963_10",1963,10,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.894328816768107,0.754598079763732,0.810379134189721,0.576336437483196,0.827458539901889,0.730260377651559,0.82187302699457,0.670538639574189
"Hist","1963_2",1963,2,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.845348118427297,0.70201410812493,0.763903028752177,0.536829742721752,0.808470631077837,0.819501166670551,0.782178485669374,0.812723675749526
"Hist","1963_3",1963,3,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.806178520772783,0.652146857275246,0.716646663294184,0.525088489444401,0.859878220334235,0.748345940502518,0.865140099424913,0.746225617073158
"Hist","1963_4",1963,4,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.894065942976873,0.758709592227882,0.812733667008367,0.583213646826401,0.827172520790474,0.81519972867922,0.837285326828165,0.770959624750869
"Hist","1963_5",1963,5,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.786969034060802,0.641027036789576,0.705362689358048,0.594537435952546,0.80266085197241,0.735172786544729,0.784271514130827,0.692547029050388
"Hist","1963_6",1963,6,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.838501679488726,0.73937100754176,0.78302081130175,0.502001506738705,0.816711924651913,0.765046863552953,0.831133823354408,0.686569383289025
"Hist","1963_7",1963,7,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.836221096890046,0.726097917418869,0.77240711200541,0.567699230963431,0.844749936923546,0.813097787784026,0.794587587130881,0.763465488659993
"Hist","1963_8",1963,8,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.793434987550589,0.686087915936488,0.730080054399224,0.505958776538528,0.770288151730429,0.717274337672537,0.77466661009806,0.705995473284936
"Hist","1963_9",1963,9,230.101263736264,12.6041758241758,87.8719670342857,11.9351648351648,0.772511565796677,0.657519839732955,0.706855011303324,0.627625454840147,0.903037031256251,0.788425065221215,0.868462778996457,0.731443969662825
"Hist","1964_1",1964,1,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.885753651017731,0.753834240943747,0.81356632449489,0.641202693773481,0.804180435838701,0.742604919926531,0.769560768670525,0.712578465798126
"Hist","1964_10",1964,10,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.803445057816836,0.794693819751479,0.798231252518566,0.636253394231654,0.844254667456525,0.7294335921321,0.844969182996033,0.704119414066397
"Hist","1964_2",1964,2,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.866833254756628,0.789381367709929,0.823141330026855,0.603496304177293,0.882271794639205,0.737978342586596,0.857188084544342,0.732525887726977
"Hist","1964_3",1964,3,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.833242093876674,0.71194043661483,0.762894792550802,0.587147060817156,0.823271111706642,0.75344860589068,0.781077823982282,0.753877706306027
"Hist","1964_4",1964,4,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.900504435001095,0.559561300308978,0.695870930986774,0.63568763542556,0.830959376641005,0.738107825084742,0.836364204359097,0.765775501020305
"Hist","1964_5",1964,5,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.745294268981648,0.720013015210814,0.731204246899754,0.636868871313877,0.853382626876844,0.764479332948507,0.823220159150119,0.740187915637303
"Hist","1964_6",1964,6,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.783734748250541,0.718447519356873,0.747330402557884,0.574025598209588,0.822565629729479,0.697604781016612,0.798554875606734,0.718033679294249
"Hist","1964_7",1964,7,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.768721858071487,0.663124496850653,0.707772301283107,0.60575288715192,0.817753405234491,0.741157547233524,0.739415417304303,0.708752933672535
"Hist","1964_8",1964,8,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.753957874397953,0.653891166981259,0.695126350537568,0.548411522733927,0.75707920554734,0.708789149391942,0.747916530926256,0.754290239258843
"Hist","1964_9",1964,9,298.942934069231,11.3867032967033,116.319516481319,10.868021978022,0.784505226694184,0.748502928355459,0.76403786273819,0.661780074823822,0.865349958768585,0.641787413326858,0.859736514670905,0.635802313797071
"Hist","1965_1",1965,1,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.837558708635801,0.752773612329927,0.791049220753637,0.620150023185759,0.829412142230098,0.691903802498334,0.830481722768838,0.656843371828007
"Hist","1965_10",1965,10,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.791718586165874,0.678044504019462,0.723792896742415,0.578968853758182,0.754138621390188,0.693172662602603,0.747782694668455,0.656673137061512
"Hist","1965_2",1965,2,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.786964719990077,0.766641402278483,0.77543785084591,0.535774825303927,0.747549909297523,0.708295335445725,0.755755252128419,0.737031693873148
"Hist","1965_3",1965,3,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.807760426883698,0.696347668672889,0.743493263487128,0.524883212194361,0.770682898521249,0.725302810738149,0.738276572972737,0.746232284245112
"Hist","1965_4",1965,4,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.641312551412782,0.679463909376927,0.664163199572562,0.573119808345306,0.834113701255089,0.792008708322167,0.782028455048036,0.734531095401944
"Hist","1965_5",1965,5,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.887382195988784,0.757883775661218,0.81525199022327,0.597502953685744,0.776337208307156,0.72907601010256,0.729144103863058,0.654444781910371
"Hist","1965_6",1965,6,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.77172592565912,0.658518910854944,0.70875319167814,0.506880541340989,0.884969512506024,0.717648209031556,0.860653444532871,0.703496315801157
"Hist","1965_7",1965,7,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.830327169407168,0.677367449948875,0.741928655273517,0.545717927622431,0.86020588700033,0.80151381990075,0.830872677137462,0.745243997332871
"Hist","1965_8",1965,8,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.875742765735361,0.713012588623214,0.780002811947476,0.473098862111447,0.735000645474693,0.631582451575425,0.760550171631444,0.600654244429925
"Hist","1965_9",1965,9,324.821516489011,12.2667032967033,131.225725274396,11.2885714285714,0.848280710279805,0.740769290859305,0.787159310355305,0.61354120020729,0.744030027797869,0.757318557427684,0.730871151612892,0.766689527951109
"Hist","1966_1",1966,1,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.840348569073304,0.782392721799126,0.808523086406619,0.588556361062717,0.813785244821296,0.737755501558572,0.792750535286845,0.710421592838355
"Hist","1966_10",1966,10,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.847123404870702,0.769733355653714,0.80068570491049,0.591571920984786,0.846523701777661,0.797983030943056,0.822780501234814,0.803024459644906
"Hist","1966_2",1966,2,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.83246238294154,0.751457820298902,0.786137269002295,0.54020745703129,0.902597416240201,0.83336958508181,0.885185462440861,0.785041661541249
"Hist","1966_3",1966,3,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.831633802053699,0.734501215200683,0.774973592679618,0.520791290495603,0.797134675291583,0.714113604346001,0.798840394872682,0.758363008453045
"Hist","1966_4",1966,4,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.840934223747654,0.762638297336591,0.79382748338689,0.57271267807732,0.836265685402199,0.752818835704925,0.80859788934798,0.691981294682739
"Hist","1966_5",1966,5,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.826951476583074,0.830790057063994,0.829189170438432,0.586178437871053,0.829344851837006,0.81771382934346,0.850914475323576,0.806344784330699
"Hist","1966_6",1966,6,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.862268595491819,0.750196191737101,0.799102513647187,0.524957996115594,0.799190595945967,0.784133750516803,0.797338028531425,0.739295283661984
"Hist","1966_7",1966,7,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.811061079814306,0.776211441781305,0.790972597731396,0.565453855931775,0.905007740735708,0.79844856044567,0.863766509152067,0.741449329840707
"Hist","1966_8",1966,8,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.854857190625894,0.768317790133126,0.803614150579559,0.4934034974603,0.876781860445053,0.733002771488944,0.89541402755307,0.689434508773452
"Hist","1966_9",1966,9,220.557692307692,12.5585714285714,61.8459780217582,12.7431868131868,0.786295846534717,0.793511698393503,0.790631830834148,0.632944347811204,0.838084231778282,0.785305808190974,0.836996802556936,0.815304623467935
"Hist","1967_1",1967,1,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.797012311884034,0.570720702264186,0.672767632629932,0.450741911659522,0.80245268896879,0.590897315171394,0.780202128097524,0.562640754061188
"Hist","1967_10",1967,10,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.733052920936433,0.577893145822648,0.640047476477433,0.449683073847619,0.837261350217602,0.647270932798136,0.84149448017581,0.566778324073072
"Hist","1967_2",1967,2,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.731187114686217,0.591374325046188,0.651369053544692,0.392798814142749,0.821467640195674,0.693997291136829,0.767350053581828,0.59888726572383
"Hist","1967_3",1967,3,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.817305266975526,0.627080621490249,0.707001837044333,0.458843176891774,0.758294765536708,0.782878641589035,0.696339437090252,0.772021391885864
"Hist","1967_4",1967,4,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.747635302871634,0.613626713715501,0.667437668256602,0.514339083340844,0.814043631942524,0.692881736985475,0.797717467447298,0.617872978984236
"Hist","1967_5",1967,5,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.765923066957456,0.64966943283917,0.701026386428516,0.460906123264618,0.870184128274013,0.705312766074482,0.838632373909004,0.648450680246039
"Hist","1967_6",1967,6,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.735082220259451,0.66827322478953,0.697704645986325,0.381683220064626,0.818799369219968,0.77517239774835,0.802565712178523,0.711823348056038
"Hist","1967_7",1967,7,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.800326511956908,0.649767738161223,0.713067696025986,0.44115788216376,0.818227657290975,0.646535151340047,0.777916734609724,0.606626785170403
"Hist","1967_8",1967,8,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.779961781189549,0.716303394216384,0.742513457594494,0.383486161582673,0.817207686999128,0.693250340697112,0.704039583256821,0.703349577553235
"Hist","1967_9",1967,9,298.746857141758,11.9340659340659,95.7879120884615,11.5796703296703,0.790673422161802,0.719628871686783,0.750154417199997,0.523020403470503,0.811259864382237,0.616941007031229,0.81563375041678,0.660785284424403
"Hist","1968_1",1968,1,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.871147821965992,0.821671476590984,0.843985648818073,0.543966903459341,0.857005501735617,0.840725877192616,0.824042772535255,0.823188642143754
"Hist","1968_10",1968,10,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.853900199747694,0.77238150528947,0.804956653197182,0.546925847186041,0.870838932164286,0.802248608747839,0.797499361946012,0.741439498119089
"Hist","1968_2",1968,2,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.789778667376154,0.69016895936041,0.733056956562299,0.492140442602996,0.893761765035915,0.849456666588676,0.908299187333581,0.827679327917411
"Hist","1968_3",1968,3,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.836842278509717,0.64397739068913,0.724286556681556,0.515975890165593,0.785733675219855,0.830402672812984,0.799753291751641,0.779561100983079
"Hist","1968_4",1968,4,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.869410129701172,0.778368246337772,0.814626499187782,0.543215527330109,0.856541466151313,0.762192938209035,0.809424545536427,0.750924771018232
"Hist","1968_5",1968,5,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.845724364859596,0.837312831358939,0.841047941885226,0.536833690057011,0.8422299834597,0.755509975464863,0.840121184191198,0.790188009867294
"Hist","1968_6",1968,6,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.874271861377433,0.658829736060987,0.752971230015244,0.448720701077492,0.872404990150417,0.791551516853407,0.849372843597819,0.783151522147519
"Hist","1968_7",1968,7,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.842179931860573,0.752699733041966,0.790310868286046,0.523198321047919,0.800246066800688,0.800126771032173,0.788600462602348,0.77758993527702
"Hist","1968_8",1968,8,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.872875862064146,0.734856664490942,0.79122755505567,0.479401305551621,0.867178574087494,0.769875226519567,0.84649017623607,0.737321765883347
"Hist","1968_9",1968,9,215.248197803297,12.4487912087912,71.4028021997802,11.5872527472527,0.896891598057425,0.73858760645916,0.806404669349298,0.591813186942415,0.816199088361635,0.750594700736753,0.844525947844624,0.750322052526502
"Hist","1969_1",1969,1,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.735376690438988,0.617271520300062,0.670060880999046,0.493207215225884,0.840764581389361,0.612875041277398,0.815392740122156,0.530915509491657
"Hist","1969_10",1969,10,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.720481754983016,0.641289831727762,0.672747393912684,0.494183888670787,0.746843681836043,0.580325729398758,0.758545047582338,0.546935555573198
"Hist","1969_2",1969,2,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.712169290091216,0.703208797522199,0.707123410727366,0.43467236229745,0.841087946151092,0.638421248946275,0.756470631122473,0.577109325184651
"Hist","1969_3",1969,3,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.710820413454417,0.54209789481206,0.612339475732398,0.441877260768563,0.725341752191878,0.582144347133865,0.663065199646912,0.635382045135176
"Hist","1969_4",1969,4,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.771011689835865,0.566228588188388,0.647421397593552,0.479004227252575,0.813262335469464,0.660927575765218,0.775926408188424,0.628660544556948
"Hist","1969_5",1969,5,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.757867491497037,0.633082847559417,0.687745913001245,0.482123935168771,0.747920197588574,0.527894874473126,0.758877603705116,0.51626187831592
"Hist","1969_6",1969,6,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.69211722713118,0.580120975099645,0.629178496045287,0.412129458862537,0.806977088430118,0.614618056912211,0.789508184092913,0.62618567059081
"Hist","1969_7",1969,7,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.721913689205183,0.640413437271828,0.674539808879349,0.471199032407715,0.791747611309778,0.676935850865645,0.786873000131578,0.660865754408261
"Hist","1969_8",1969,8,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.806361371848295,0.71074692268388,0.749740338935546,0.370664961165332,0.733816474093073,0.730722600705956,0.744176455413837,0.678839409476888
"Hist","1969_9",1969,9,346.260318678022,13.1254945054945,113.276923074286,12.5648351648352,0.737373569902559,0.663394387023336,0.695062646756166,0.539220729853801,0.798890808716149,0.581090032778937,0.821946089196163,0.564165357383091
"Hist","1970_1",1970,1,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.802112089784492,0.731569463525891,0.763540113738974,0.465575857178458,0.851201954413762,0.819357578412936,0.802706050578275,0.82892820293264
"Hist","1970_10",1970,10,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.783764075209722,0.790673096533634,0.787897523784118,0.426076069343184,0.817926036801047,0.706180303616255,0.811298606839634,0.717206393574389
"Hist","1970_2",1970,2,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.838115520346333,0.823404060115427,0.829782662796813,0.388859581212899,0.799958630743421,0.816052207535893,0.781886869710916,0.826928216080758
"Hist","1970_3",1970,3,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.821173952615909,0.78649358107933,0.801131990424921,0.39748986775467,0.843255885511455,0.745037430940174,0.839089426084836,0.767831665805063
"Hist","1970_4",1970,4,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.787889226580387,0.770334027030564,0.777431685302453,0.440901713780403,0.886492422869264,0.704691006127523,0.885022053851949,0.70831924973215
"Hist","1970_5",1970,5,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.82676603387375,0.683818987793979,0.746885379993501,0.453434208120199,0.842811894907572,0.717816313382765,0.808303558628137,0.692575270989438
"Hist","1970_6",1970,6,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.883544637882586,0.749866224608793,0.808838369777665,0.38481095341992,0.84115254657184,0.781929369654866,0.829423247908149,0.757901143306911
"Hist","1970_7",1970,7,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.84299422531979,0.76979845674992,0.800630597402482,0.463417126076855,0.851048042395199,0.833682096078921,0.814120663012628,0.769367655687679
"Hist","1970_8",1970,8,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.82706675067829,0.695501940730491,0.749442758088578,0.402172310752187,0.83300887813321,0.831041048530422,0.844049325875414,0.798086577951974
"Hist","1970_9",1970,9,247.810879115385,12.2427472527473,104.007912089231,11.4473626373626,0.843712004055763,0.801857299161661,0.819908576776617,0.479932522623919,0.877199292195506,0.753576918322233,0.833764502147826,0.7577821805171
"Hist","1971_1",1971,1,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.826304810345395,0.630392671510733,0.719031132417143,0.660313995656406,0.751463248835439,0.752961688018866,0.66626103088608,0.699565800023272
"Hist","1971_10",1971,10,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.742975943248503,0.762074142349372,0.754402225154215,0.624108438725683,0.763137122508527,0.668457144103627,0.753189819608785,0.657803857787235
"Hist","1971_2",1971,2,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.772537803660841,0.659579832245631,0.708182428708485,0.608347514154002,0.738403129720513,0.765372578263191,0.708992801091021,0.747594283036605
"Hist","1971_3",1971,3,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.846305922636857,0.78635553555759,0.811712267713263,0.596150445457114,0.760470910903197,0.741464052565659,0.765205608575368,0.685233834925863
"Hist","1971_4",1971,4,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.740887473061303,0.59721196871734,0.655131877034442,0.644005449810077,0.697090561902351,0.620630617352642,0.778497208322257,0.575574407013699
"Hist","1971_5",1971,5,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.824928031890668,0.559714043683808,0.67656121716675,0.651952435792322,0.792250140261661,0.678929018652723,0.739950267962824,0.661442026178582
"Hist","1971_6",1971,6,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.730112688221639,0.562204151687589,0.636279904837561,0.579032052357086,0.712579314821268,0.561355617196468,0.661543573967861,0.567410442305945
"Hist","1971_7",1971,7,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.695237507658702,0.565026037668138,0.620001023245668,0.629157344333079,0.785992485703492,0.757423781084459,0.758414024360096,0.747072531204399
"Hist","1971_8",1971,8,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.689931603471965,0.785573639672147,0.746034841832457,0.56296971072017,0.751030722366809,0.630262407676904,0.702772490055233,0.636206524193929
"Hist","1971_9",1971,9,378.17685713956,11.8125274725275,146.441846155385,11.3217582417582,0.712182089319485,0.639076986532218,0.670620443368798,0.688637884468698,0.78724984075208,0.604849149189651,0.742354307543344,0.603303363831287
"Hist","1972_1",1972,1,372.968659335165,12.2403296703297,133.121252742418,11.3842857142857,0.656546439722131,0.715774239719017,0.689026191253,0.57338316775372,0.829135653977114,0.687038057985932,0.721580492300546,0.623566549043465
"Hist","1972_10",1972,10,372.968659335165,12.2403296703297,133.121252742418,11.3842857142857,0.784641368108912,0.474255757515452,0.597826854984662,0.579013839750559,0.841207743540086,0.67556926666851,0.828183827270829,0.677118265800204
"Hist","1972_2",1972,2,372.968659335165,12.2403296703297,133.121252742418,11.3842857142857,0.71128612566245,0.568856032896142,0.630197829584484,0.570411905405602,0.777578217769614,0.587788297445009,0.802423515581977,0.546986808856002
"Hist","1972_3",1972,3,372.968659335165,12.2403296703297,133.121252742418,11.3842857142857,0.707799017903147,0.682229978627185,0.693026300745204,0.565847793482474,0.747415241488517,0.702855438027743,0.671262540646049,0.601341415215414
"Hist","1972_4",1972,4,372.968659335165,12.2403296703297,133.121252742418,11.3842857142857,0.758849528484371,0.594942212051713,0.660404167096876,0.562256631444795,0.747343713206168,0.729196923764049,0.749363545436984,0.639775123711511
