flow,temp,year,surv,proptrans
300,10,2003,0.694536448,0.16466261
300,10,2004,0.702935724,0.155937417
300,10,2005,0.698141386,0.209985887
300,10,2006,0.712883795,0.312427758
300,10,2007,0.715459352,0.082942054
300,10,2008,0.70938379,0.230595343
300,11,1929,0.687829874,0.195378952
300,11,1930,0.685920673,0.173108652
300,11,1931,0.693382798,0.181640569
300,11,1932,0.694597931,0.135772696
300,11,1933,0.661080045,0.18453331
300,11,1934,0.714094562,0.100263175
300,11,1935,0.665467658,0.195850016
300,11,1936,0.701670467,0.257260388
300,11,1937,0.675455385,0.168476732
300,11,1938,0.691608931,0.176111027
300,11,1939,0.724112553,0.111281363
300,11,1940,0.710560416,0.111962178
300,11,1941,0.679051966,0.130375
300,11,1942,0.68058417,0.183995833
300,11,1943,0.682813982,0.229524519
300,11,1944,0.661691009,0.181475214
300,11,1945,0.679740117,0.196721692
300,11,1946,0.703883659,0.132331983
300,11,1947,0.696190084,0.202834052
300,11,1948,0.687972886,0.266661795
300,11,1949,0.681341292,0.184813019
300,11,1950,0.69853144,0.170772894
300,11,1951,0.676309546,0.149407038
300,11,1952,0.690715629,0.358841496
300,11,1953,0.628432484,0.186411505
300,11,1954,0.688769435,0.157862965
300,11,1955,0.643069805,0.217385546
300,11,1956,0.699777589,0.204425027
300,11,1957,0.68923109,0.222609013
300,11,1958,0.69088212,0.237190882
300,11,1959,0.672420795,0.167578223
300,11,1960,0.687289062,0.150901622
300,11,1961,0.6637606,0.152129264
300,11,1962,0.683645039,0.179774735
300,11,1963,0.658922904,0.20283217
300,11,1964,0.667938818,0.280446722
300,11,1965,0.668065235,0.239400915
300,11,1966,0.711051992,0.172575534
300,11,1967,0.693853827,0.202400088
300,11,1968,0.68731433,0.110515188
300,11,1969,0.674370731,0.213603058
300,11,1970,0.666602091,0.204294427
300,11,1971,0.697621764,0.28813471
300,11,1972,0.687294149,0.114232354
300,11,1973,0.650343408,0.144264559
300,11,1974,0.676786666,0.25914876
300,11,1975,0.659258915,0.199984609
300,11,1976,0.692648957,0.241713252
300,11,1977,0.675486399,0.181089354
300,11,1978,0.699139505,0.138629668
300,11,1979,0.691501528,0.120489751
300,11,1980,0.656211645,0.228357767
300,11,1981,0.66659878,0.219182403
300,11,1982,0.683525501,0.144004525
300,11,1983,0.670828608,0.086466068
300,11,1984,0.699550195,0.218105985
300,11,1985,0.69490204,0.149509411
300,11,1986,0.697098693,0.074150198
300,11,1987,0.713072105,0.108187492
300,11,1988,0.693287475,0.148386603
300,11,1989,0.70407039,0.129628767
300,11,1990,0.699077573,0.156672548
300,11,1991,0.663202851,0.211812077
300,11,1992,0.717144789,0.128805515
300,11,1993,0.695411654,0.192425234
300,11,1994,0.699801344,0.146135583
300,11,1995,0.650156506,0.164560895
300,11,1996,0.685305162,0.171559394
300,11,1997,0.680823094,0.211444575
300,11,1998,0.662530707,0.255291643
300,11,1999,0.68269399,0.12743122
300,11,2000,0.708742489,0.136214223
300,11,2001,0.674933165,0.115427356
300,11,2002,0.680954643,0.180554157
300,11,2003,0.662937872,0.143352512
300,11,2004,0.675667167,0.136534186
300,11,2005,0.666669348,0.191486556
300,11,2006,0.694274367,0.268570582
300,11,2007,0.695056434,0.071985447
300,11,2008,0.685471494,0.203418552
300,12,1929,0.658689218,0.171126854
300,12,1930,0.658276731,0.151930024
300,12,1931,0.667311284,0.1593489
300,12,1932,0.665812716,0.115940657
300,12,1933,0.618466784,0.16091501
300,12,1934,0.697260993,0.085226467
300,12,1935,0.624739689,0.173414069
300,12,1936,0.682172984,0.235464451
300,12,1937,0.640448393,0.140043459
300,12,1938,0.665106743,0.142729905
300,12,1939,0.710038953,0.095524746
300,12,1940,0.691646996,0.096147014
300,12,1941,0.647082409,0.104804582
300,12,1942,0.646529429,0.161236542
300,12,1943,0.655827237,0.190177034
300,12,1944,0.621356022,0.158947606
300,12,1945,0.644896603,0.173469717
300,12,1946,0.685547591,0.107071133
300,12,1947,0.671284698,0.177326454
300,12,1948,0.657201324,0.240820615
300,12,1949,0.650892451,0.158040551
300,12,1950,0.674061518,0.148250863
300,12,1951,0.641412485,0.130015205
300,12,1952,0.663889942,0.31745651
300,12,1953,0.572325166,0.16212591
300,12,1954,0.658351718,0.137646498
300,12,1955,0.591761853,0.192929129
300,12,1956,0.675927994,0.168183382
300,12,1957,0.657585241,0.194441516
300,12,1958,0.662813467,0.208967429
300,12,1959,0.635603666,0.146652181
300,12,1960,0.660026046,0.122022042
300,12,1961,0.62248911,0.131867237
300,12,1962,0.652224263,0.159469082
300,12,1963,0.614700872,0.177454935
300,12,1964,0.630115138,0.257041819
300,12,1965,0.63176682,0.20855761
300,12,1966,0.691971233,0.151759105
300,12,1967,0.666792101,0.173618851
300,12,1968,0.658105242,0.094576884
300,12,1969,0.640181393,0.18804029
300,12,1970,0.625236666,0.175821063
300,12,1971,0.672101747,0.254320062
300,12,1972,0.657702837,0.097545108
300,12,1973,0.602731561,0.125807932
300,12,1974,0.643914428,0.22862819
300,12,1975,0.621229039,0.163620992
300,12,1976,0.662871847,0.212470566
300,12,1977,0.642032899,0.146705609
300,12,1978,0.671556859,0.118647431
300,12,1979,0.660323399,0.103625525
300,12,1980,0.615579457,0.189040171
300,12,1981,0.624273741,0.193288446
300,12,1982,0.653250095,0.122989487
300,12,1983,0.633584715,0.073364437
300,12,1984,0.675625089,0.188069721
300,12,1985,0.66806676,0.130522355
300,12,1986,0.673542735,0.058950311
300,12,1987,0.694856507,0.092060625
300,12,1988,0.666615696,0.122082786
300,12,1989,0.68302995,0.111382399
300,12,1990,0.675072175,0.13632216
300,12,1991,0.621212702,0.186210603
300,12,1992,0.700226646,0.110044522
300,12,1993,0.670313505,0.157306174
300,12,1994,0.677796002,0.127360725
300,12,1995,0.603005022,0.143505469
300,12,1996,0.656420273,0.145298008
300,12,1997,0.650052692,0.182376479
300,12,1998,0.62039479,0.222945491
300,12,1999,0.649626775,0.109402751
300,12,2000,0.690674915,0.119406239
300,12,2001,0.638648886,0.099321955
300,12,2002,0.653948782,0.14797165
300,12,2003,0.621646183,0.123965317
300,12,2004,0.643166666,0.109988513
300,12,2005,0.624032803,0.168564945
300,12,2006,0.667303349,0.237267574
300,12,2007,0.668810648,0.062044715
300,12,2008,0.653829076,0.177363297
300,13,1929,0.621955648,0.148916888
300,13,1930,0.625286016,0.133320646
300,13,1931,0.635459415,0.139029751
300,13,1932,0.628663675,0.098410139
300,13,1933,0.56959858,0.129711843
300,13,1934,0.676683321,0.073928464
300,13,1935,0.581164968,0.143507812
300,13,1936,0.66052693,0.211685269
300,13,1937,0.593497971,0.122319989
300,13,1938,0.629339196,0.120958393
300,13,1939,0.692780118,0.082462844
300,13,1940,0.668201107,0.082198977
300,13,1941,0.605814811,0.090047356
300,13,1942,0.602464859,0.140738131
300,13,1943,0.619526237,0.163783635
300,13,1944,0.572435068,0.138360361
300,13,1945,0.600728321,0.151606497
300,13,1946,0.66090599,0.092715988
300,13,1947,0.641247361,0.154363521
300,13,1948,0.618491429,0.213422104
300,13,1949,0.613624066,0.133418171
300,13,1950,0.643794711,0.126913762
300,13,1951,0.602467341,0.103882843
300,13,1952,0.629820262,0.280675417
300,13,1953,0.504220328,0.138957089
300,13,1954,0.619584681,0.117062478
300,13,1955,0.528156681,0.169554033
300,13,1956,0.64332601,0.143732839
300,13,1957,0.615912319,0.16774131
300,13,1958,0.627179683,0.184763633
300,13,1959,0.594738791,0.117634031
300,13,1960,0.623435537,0.104372542
300,13,1961,0.575049236,0.105526347
300,13,1962,0.618249828,0.132209587
300,13,1963,0.559438553,0.154550143
300,13,1964,0.588624317,0.218128133
300,13,1965,0.588077792,0.177612056
300,13,1966,0.668771311,0.133062114
300,13,1967,0.632320655,0.148066679
300,13,1968,0.624871718,0.076549883
300,13,1969,0.598015121,0.162973484
300,13,1970,0.572198625,0.140922898
300,13,1971,0.640365081,0.224113441
300,13,1972,0.621323576,0.083895602
300,13,1973,0.543335221,0.107537433
300,13,1974,0.604668106,0.198682493
300,13,1975,0.572710572,0.13960438
300,13,1976,0.627014053,0.174762526
300,13,1977,0.597652573,0.125173921
300,13,1978,0.635831582,0.100844228
300,13,1979,0.619476108,0.088864316
300,13,1980,0.562519496,0.164203758
300,13,1981,0.574286402,0.159846927
300,13,1982,0.617148364,0.106000555
300,13,1983,0.591897715,0.05811985
300,13,1984,0.646771069,0.15994291
300,13,1985,0.63360638,0.113311529
300,13,1986,0.642705188,0.0506112
300,13,1987,0.6722385,0.079359121
300,13,1988,0.629907376,0.105616384
300,13,1989,0.66166983,0.090635842
300,13,1990,0.645735409,0.118158523
300,13,1991,0.574100882,0.15248312
300,13,1992,0.679092398,0.093884755
300,13,1993,0.636537674,0.134133787
300,13,1994,0.651743504,0.109598533
300,13,1995,0.549728733,0.114918761
300,13,1996,0.622152838,0.122839554
300,13,1997,0.61289222,0.156726991
300,13,1998,0.567133905,0.193623094
300,13,1999,0.608246378,0.093048266
300,13,2000,0.66973045,0.102752142
300,13,2001,0.592841694,0.085867664
300,13,2002,0.61818558,0.127090495
300,13,2003,0.569900037,0.105920494
300,13,2004,0.599580432,0.093768972
300,13,2005,0.569366495,0.147798321
300,13,2006,0.63257843,0.20693786
300,13,2007,0.6363111,0.053090793
300,13,2008,0.613421367,0.153655181
300,14,1929,0.577591017,0.129389838
300,14,1930,0.587341872,0.11634351
300,14,1931,0.597755301,0.119925619
300,14,1932,0.582333279,0.083203833
300,14,1933,0.508148185,0.11067151
300,14,1934,0.648479138,0.06841674
300,14,1935,0.52690411,0.124745761
300,14,1936,0.635996267,0.190360704
300,14,1937,0.536236644,0.104877017
300,14,1938,0.585926355,0.104120164
300,14,1939,0.671831319,0.072301005
300,14,1940,0.639915437,0.070854995
300,14,1941,0.556484104,0.077777544
300,14,1942,0.548497041,0.121143251
300,14,1943,0.577160141,0.140089324
300,14,1944,0.517403261,0.119426845
300,14,1945,0.55139633,0.123653867
300,14,1946,0.632400942,0.079604847
300,14,1947,0.605939479,0.133939048
300,14,1948,0.571929738,0.188066265
300,14,1949,0.571404411,0.113393749
300,14,1950,0.608392179,0.108543266
300,14,1951,0.55229274,0.088728489
300,14,1952,0.588025245,0.246709782
300,14,1953,0.435200769,0.110775605
300,14,1954,0.577941588,0.091679294
300,14,1955,0.463766929,0.138895378
300,14,1956,0.602670407,0.122156299
300,14,1957,0.562970219,0.144604248
300,14,1958,0.58393708,0.163288557
300,14,1959,0.542901232,0.100674313
300,14,1960,0.579509305,0.089209748
300,14,1961,0.515485479,0.089900145
300,14,1962,0.574110471,0.113365722
300,14,1963,0.49479627,0.134030505
300,14,1964,0.535811403,0.191562369
300,14,1965,0.539540793,0.150552727
300,14,1966,0.641557614,0.11418159
300,14,1967,0.589447488,0.126263217
300,14,1968,0.58331696,0.066740281
300,14,1969,0.555467428,0.128823154
300,14,1970,0.504911426,0.119936162
300,14,1971,0.602462962,0.193982524
300,14,1972,0.578313996,0.070420411
300,14,1973,0.480821087,0.086274848
300,14,1974,0.560816857,0.172220809
300,14,1975,0.518101911,0.118095284
300,14,1976,0.579858886,0.15027224
300,14,1977,0.544801415,0.107653994
300,14,1978,0.591340097,0.087158999
300,14,1979,0.568258842,0.075800306
300,14,1980,0.5027543,0.142590874
300,14,1981,0.512161113,0.139385327
300,14,1982,0.57723943,0.091165539
300,14,1983,0.540909046,0.049073127
300,14,1984,0.613533559,0.135510202
300,14,1985,0.595311451,0.090707272
300,14,1986,0.606228978,0.042583781
300,14,1987,0.645089405,0.06876988
300,14,1988,0.583584692,0.091037018
300,14,1989,0.633655186,0.077674398
300,14,1990,0.61160054,0.101191683
300,14,1991,0.514328305,0.13049402
300,14,1992,0.653461352,0.080612667
300,14,1993,0.59375648,0.113379786
300,14,1994,0.621995544,0.093675801
300,14,1995,0.484240961,0.098055038
300,14,1996,0.591666059,0.096958204
300,14,1997,0.571225618,0.134700529
300,14,1998,0.503961185,0.166876451
300,14,1999,0.56424828,0.075112782
300,14,2000,0.645911085,0.087706322
300,14,2001,0.538365488,0.07405076
300,14,2002,0.57851253,0.108634709
300,14,2003,0.515953407,0.08453288
300,14,2004,0.547629793,0.080119139
300,14,2005,0.503983126,0.128308987
300,14,2006,0.589791362,0.178026762
300,14,2007,0.601535342,0.041584416
300,14,2008,0.564068347,0.131601087
300,15,1929,0.526950414,0.11118856
300,15,1930,0.544107869,0.100316958
300,15,1931,0.554219039,0.102846565
300,15,1932,0.530783469,0.064944123
300,15,1933,0.441290074,0.094551158
300,15,1934,0.61951871,0.059244413
300,15,1935,0.470842723,0.107325718
300,15,1936,0.607153465,0.168490958
300,15,1937,0.475614396,0.084018391
300,15,1938,0.535979108,0.090146735
300,15,1939,0.646586856,0.063744063
300,15,1940,0.606746813,0.061906824
300,15,1941,0.507190429,0.063978191
300,15,1942,0.49180832,0.096732525
300,15,1943,0.530083064,0.121268588
300,15,1944,0.462169491,0.102540163
300,15,1945,0.491562706,0.106559123
300,15,1946,0.600785,0.067903165
300,15,1947,0.56502225,0.116756581
300,15,1948,0.519160379,0.164589663
300,15,1949,0.53659213,0.089011899
300,15,1950,0.569299561,0.093143231
300,15,1951,0.497778572,0.075072774
300,15,1952,0.538573219,0.214234489
300,15,1953,0.360457506,0.094707198
300,15,1954,0.528007828,0.078362858
300,15,1955,0.392003571,0.118615411
300,15,1956,0.554054889,0.105150156
300,15,1957,0.502667029,0.115841026
300,15,1958,0.534357079,0.139990722
300,15,1959,0.486518699,0.086169258
300,15,1960,0.529293441,0.076258423
300,15,1961,0.451440118,0.076434126
300,15,1962,0.52480023,0.096247874
300,15,1963,0.433081231,0.106817857
300,15,1964,0.477857137,0.166060871
300,15,1965,0.501493553,0.121079919
300,15,1966,0.60962742,0.097551532
300,15,1967,0.539588764,0.101991183
300,15,1968,0.536379435,0.056692603
300,15,1969,0.502870478,0.108719939
300,15,1970,0.426389606,0.101899439
300,15,1971,0.559044493,0.167120516
300,15,1972,0.530517573,0.058855894
300,15,1973,0.410326002,0.074597883
300,15,1974,0.516317809,0.150078771
300,15,1975,0.470577076,0.093430207
300,15,1976,0.52379907,0.12857312
300,15,1977,0.485700687,0.091627821
300,15,1978,0.542433484,0.071989893
300,15,1979,0.510965383,0.061414586
300,15,1980,0.44293881,0.123382032
300,15,1981,0.443921868,0.118908523
300,15,1982,0.53719933,0.07922723
300,15,1983,0.486250038,0.041327131
300,15,1984,0.577511665,0.114997348
300,15,1985,0.546143714,0.078123082
300,15,1986,0.564805681,0.034519057
300,15,1987,0.613487786,0.059679503
300,15,1988,0.527764483,0.078473468
300,15,1989,0.602419465,0.064838977
300,15,1990,0.573319943,0.086461011
300,15,1991,0.448900242,0.111963418
300,15,1992,0.623317146,0.06950748
300,15,1993,0.541063958,0.095382436
300,15,1994,0.581757037,0.085604982
300,15,1995,0.415791368,0.083669947
300,15,1996,0.554854578,0.083328176
300,15,1997,0.528518867,0.114722805
300,15,1998,0.441644109,0.134574266
300,15,1999,0.511552259,0.06399158
300,15,2000,0.613188143,0.080398479
300,15,2001,0.485139955,0.059780074
300,15,2002,0.537704828,0.092968711
300,15,2003,0.453084082,0.072713011
300,15,2004,0.490428521,0.06901774
300,15,2005,0.431857971,0.109192227
300,15,2006,0.539028725,0.152150339
300,15,2007,0.558510079,0.035039474
300,15,2008,0.511051724,0.103760166
300,16,1929,0.47241378,0.095762945
300,16,1930,0.495569737,0.085787762
300,16,1931,0.505440838,0.087745755
300,16,1932,0.4689391,0.054114241
300,16,1933,0.375532156,0.081592889
300,16,1934,0.586747619,0.05013167
300,16,1935,0.419160082,0.091672244
300,16,1936,0.57215538,0.145717069
300,16,1937,0.404958047,0.072607281
300,16,1938,0.487779651,0.07393794
300,16,1939,0.616339601,0.055290947
300,16,1940,0.56884378,0.05312168
300,16,1941,0.450389499,0.054356148
300,16,1942,0.424781559,0.082712904
300,16,1943,0.486018528,0.098974853
300,16,1944,0.427003947,0.082372233
300,16,1945,0.426010913,0.09179838
300,16,1946,0.566757898,0.056593876
300,16,1947,0.51927453,0.102066574
300,16,1948,0.462268602,0.140261469
300,16,1949,0.498107887,0.075367141
300,16,1950,0.536564796,0.0752588
300,16,1951,0.443744797,0.06411511
300,16,1952,0.48745366,0.171651299
300,16,1953,0.292544512,0.081380773
300,16,1954,0.476302431,0.066492387
300,16,1955,0.331677962,0.094687775
300,16,1956,0.498484315,0.090200231
300,16,1957,0.431607769,0.097837671
300,16,1958,0.480220224,0.118496194
300,16,1959,0.430471032,0.073510336
300,16,1960,0.479843336,0.06110979
300,16,1961,0.388712218,0.06625931
300,16,1962,0.471741095,0.083446992
300,16,1963,0.365516431,0.091375228
300,16,1964,0.41807472,0.1416812
300,16,1965,0.461263532,0.105397698
300,16,1966,0.572091356,0.084168752
300,16,1967,0.47841813,0.087590417
300,16,1968,0.492705569,0.044143277
300,16,1969,0.449933285,0.091185668
300,16,1970,0.346831315,0.081472006
300,16,1971,0.512240618,0.144491579
300,16,1972,0.487914302,0.045821443
300,16,1973,0.343670337,0.064757472
300,16,1974,0.475626371,0.130201835
300,16,1975,0.419011832,0.079503622
300,16,1976,0.466549105,0.100906997
300,16,1977,0.424838134,0.07894168
300,16,1978,0.483340498,0.06289469
300,16,1979,0.443058654,0.052196447
300,16,1980,0.390919449,0.106382273
300,16,1981,0.375046802,0.101213567
300,16,1982,0.509852061,0.062526906
300,16,1983,0.43918833,0.031852663
300,16,1984,0.540222159,0.097139115
300,16,1985,0.490211514,0.067439825
300,16,1986,0.520354974,0.027783064
300,16,1987,0.577623981,0.0497162
300,16,1988,0.463424199,0.068429423
300,16,1989,0.569160138,0.053257962
300,16,1990,0.531705182,0.075109058
300,16,1991,0.383765916,0.096758368
300,16,1992,0.588817055,0.059869652
300,16,1993,0.48115086,0.075090402
300,16,1994,0.544641176,0.073491665
300,16,1995,0.360789186,0.066552504
300,16,1996,0.51991013,0.070387143
300,16,1997,0.489087304,0.098064427
300,16,1998,0.373156034,0.116967194
300,16,1999,0.456831644,0.054305586
300,16,2000,0.583782119,0.069229019
300,16,2001,0.425193606,0.050389673
300,16,2002,0.497988111,0.079634374
300,16,2003,0.391480635,0.062953512
300,16,2004,0.440166414,0.056433034
300,16,2005,0.368681135,0.085537707
300,16,2006,0.487391176,0.120110517
300,16,2007,0.511966389,0.029457007
300,16,2008,0.447914598,0.088723385
300,17,1929,0.417335171,0.08227826
300,17,1930,0.443744187,0.074083412
300,17,1931,0.453563054,0.075296632
300,17,1932,0.401876478,0.045379652
300,17,1933,0.32713867,0.066755055
300,17,1934,0.550281217,0.041671803
300,17,1935,0.37759212,0.078203352
300,17,1936,0.529812258,0.124853913
300,17,1937,0.332074025,0.063482491
300,17,1938,0.431527374,0.062676116
300,17,1939,0.580564738,0.046541474
300,17,1940,0.526942377,0.044683742
300,17,1941,0.394656787,0.045579229
300,17,1942,0.355827163,0.071490149
300,17,1943,0.430351411,0.08521025
300,17,1944,0.39189567,0.070700302
300,17,1945,0.357294119,0.078856398
300,17,1946,0.537708941,0.044341287
300,17,1947,0.470042074,0.088316258
300,17,1948,0.403032662,0.119273187
300,17,1949,0.465018492,0.06352471
300,17,1950,0.496172104,0.063147183
300,17,1951,0.403740655,0.049504271
300,17,1952,0.424936002,0.147499455
300,17,1953,0.240296287,0.065843386
300,17,1954,0.425609232,0.056167638
300,17,1955,0.266073862,0.080479131
300,17,1956,0.437075315,0.077584149
300,17,1957,0.355975263,0.082631372
300,17,1958,0.425356105,0.100758615
300,17,1959,0.3903188,0.058966933
300,17,1960,0.419359507,0.051271617
300,17,1961,0.339676123,0.052301354
300,17,1962,0.422116179,0.067485858
300,17,1963,0.305254099,0.078101984
300,17,1964,0.35878813,0.120512523
300,17,1965,0.427185301,0.091839316
300,17,1966,0.529201517,0.072927541
300,17,1967,0.408886802,0.075554344
300,17,1968,0.44272137,0.03673142
300,17,1969,0.399438952,0.076507955
300,17,1970,0.265558825,0.070379798
300,17,1971,0.473073546,0.116514344
300,17,1972,0.438292715,0.038046493
300,17,1973,0.284750766,0.055820447
300,17,1974,0.452219068,0.104882808
300,17,1975,0.371697515,0.068015493
300,17,1976,0.398801689,0.085395895
300,17,1977,0.375345237,0.06057768
300,17,1978,0.41855109,0.053456178
300,17,1979,0.370567132,0.044068905
300,17,1980,0.363988631,0.085723818
300,17,1981,0.310947452,0.08642658
300,17,1982,0.478486259,0.052153592
300,17,1983,0.385641245,0.025375323
300,17,1984,0.510489662,0.077257279
300,17,1985,0.429206733,0.057605574
300,17,1986,0.48015229,0.019726228
300,17,1987,0.538215356,0.041411352
300,17,1988,0.398479997,0.056017549
300,17,1989,0.534382042,0.044835171
300,17,1990,0.487685439,0.065359896
300,17,1991,0.332711179,0.078754745
300,17,1992,0.55565448,0.046977416
300,17,1993,0.410453084,0.064563509
300,17,1994,0.507944441,0.064117474
300,17,1995,0.303353113,0.055783264
300,17,1996,0.488485911,0.059381571
300,17,1997,0.464516821,0.076037252
300,17,1998,0.310034295,0.10086347
300,17,1999,0.402550006,0.046450662
300,17,2000,0.554576073,0.059143881
300,17,2001,0.367760305,0.042459778
300,17,2002,0.469078548,0.064510577
300,17,2003,0.341879717,0.049045776
300,17,2004,0.384072192,0.048091737
300,17,2005,0.303804983,0.073612617
300,17,2006,0.425838663,0.103170961
300,17,2007,0.464062962,0.023896248
300,17,2008,0.38049738,0.075582439
300,18,1929,0.36544562,0.070375948
300,18,1930,0.391918148,0.063708659
300,18,1931,0.402511369,0.064867573
300,18,1932,0.332121389,0.038222018
300,18,1933,0.277911146,0.056536764
300,18,1934,0.511112578,0.034677711
300,18,1935,0.347294199,0.067400458
300,18,1936,0.480928066,0.107886251
300,18,1937,0.260020959,0.055197194
300,18,1938,0.375330562,0.053049863
300,18,1939,0.539895966,0.039104739
300,18,1940,0.483027871,0.037666646
300,18,1941,0.352983405,0.035413941
300,18,1942,0.29362877,0.057814284
300,18,1943,0.368588663,0.071648042
300,18,1944,0.366011217,0.06133106
300,18,1945,0.288355958,0.068228178
300,18,1946,0.500511226,0.037264829
300,18,1947,0.419372302,0.075454436
300,18,1948,0.349542545,0.09512231
300,18,1949,0.435856566,0.053966099
300,18,1950,0.455553015,0.052903909
300,18,1951,0.35942424,0.041345621
300,18,1952,0.357944716,0.126415889
300,18,1953,0.184601159,0.055730033
300,18,1954,0.386701845,0.042744201
300,18,1955,0.20398701,0.068630983
300,18,1956,0.377538491,0.060344168
300,18,1957,0.280359118,0.069059255
300,18,1958,0.382662584,0.078874488
300,18,1959,0.346328411,0.049855353
300,18,1960,0.354205122,0.042658323
300,18,1961,0.284979048,0.043793261
300,18,1962,0.360871951,0.057609957
300,18,1963,0.253368019,0.066928035
300,18,1964,0.299566338,0.103058502
300,18,1965,0.395094069,0.078210823
300,18,1966,0.482080698,0.063506908
300,18,1967,0.334072802,0.0643641
300,18,1968,0.394158931,0.029903374
300,18,1969,0.349889479,0.064069954
300,18,1970,0.192587833,0.059837918
300,18,1971,0.427032505,0.099479167
300,18,1972,0.388587941,0.030338195
300,18,1973,0.241116037,0.043977165
300,18,1974,0.421974785,0.088042404
300,18,1975,0.337695151,0.052666253
300,18,1976,0.327492142,0.071259555
300,18,1977,0.32195291,0.050267605
300,18,1978,0.350766505,0.044738864
300,18,1979,0.298123018,0.037550189
300,18,1980,0.333035053,0.073432077
300,18,1981,0.255600412,0.073811277
300,18,1982,0.451081032,0.043659235
300,18,1983,0.332875332,0.019995451
300,18,1984,0.472808452,0.065675765
300,18,1985,0.364670202,0.049111363
300,18,1986,0.431707807,0.015330256
300,18,1987,0.496492117,0.034763993
300,18,1988,0.325854664,0.047070934
300,18,1989,0.504689159,0.035899177
300,18,1990,0.442864441,0.056436054
300,18,1991,0.276590781,0.068330035
300,18,1992,0.514909521,0.039513363
300,18,1993,0.334525231,0.055051736
300,18,1994,0.474649513,0.056031535
300,18,1995,0.250488728,0.047064753
300,18,1996,0.460672161,0.050152491
300,18,1997,0.434641607,0.064007555
300,18,1998,0.254772431,0.086336684
300,18,1999,0.348960748,0.038891106
300,18,2000,0.527425058,0.050385975
300,18,2001,0.313661287,0.035780154
300,18,2002,0.430346663,0.054837383
300,18,2003,0.286430717,0.040811793
300,18,2004,0.329244469,0.040839229
300,18,2005,0.249037189,0.063468324
300,18,2006,0.360906852,0.090314232
300,18,2007,0.416552445,0.019316409
300,18,2008,0.311528134,0.065052375
350,9,1929,0.730229652,0.224679546
350,9,1930,0.729357854,0.182120507
350,9,1931,0.732312302,0.216472274
350,9,1932,0.733389593,0.145190149
350,9,1933,0.720697807,0.20826823
350,9,1934,0.73975284,0.101391518
350,9,1935,0.722664185,0.2025006
350,9,1936,0.735015744,0.254157747
350,9,1937,0.726196559,0.192834405
350,9,1938,0.731610441,0.177348436
350,9,1939,0.745303542,0.112274197
350,9,1940,0.740302282,0.106278278
350,9,1941,0.727905008,0.151082596
350,9,1942,0.72713245,0.201391317
350,9,1943,0.728613231,0.235915074
350,9,1944,0.721497838,0.206378824
350,9,1945,0.728014752,0.216849416
350,9,1946,0.736520079,0.125532046
350,9,1947,0.735006222,0.197892833
350,9,1948,0.730484102,0.275016045
350,9,1949,0.72699542,0.190038666
350,9,1950,0.735364562,0.180591465
350,9,1951,0.725846614,0.157904958
350,9,1952,0.728772948,0.373018456
350,9,1953,0.708300441,0.201584043
350,9,1954,0.730178643,0.176062274
350,9,1955,0.713283437,0.235881622
350,9,1956,0.73473051,0.205765395
350,9,1957,0.730666372,0.244195686
350,9,1958,0.729981025,0.256552434
350,9,1959,0.725531116,0.172719887
350,9,1960,0.730952377,0.157959589
350,9,1961,0.721649297,0.164454915
350,9,1962,0.729225112,0.185221734
350,9,1963,0.719875545,0.219214108
350,9,1964,0.722775291,0.285599328
350,9,1965,0.721921198,0.243325169
350,9,1966,0.739930059,0.185906415
350,9,1967,0.73261021,0.252741595
350,9,1968,0.731625508,0.124661605
350,9,1969,0.724265048,0.223804287
350,9,1970,0.722235822,0.246285211
350,9,1971,0.734810258,0.303789452
350,9,1972,0.732068873,0.114182253
350,9,1973,0.716908475,0.178778864
350,9,1974,0.726520765,0.275713955
350,9,1975,0.720040368,0.20434972
350,9,1976,0.73277816,0.252879513
350,9,1977,0.725006821,0.218093506
350,9,1978,0.73616709,0.145014133
350,9,1979,0.732645775,0.127236452
350,9,1980,0.718760344,0.238554879
350,9,1981,0.723753226,0.220362377
350,9,1982,0.731292705,0.143658727
350,9,1983,0.725119004,0.08628702
350,9,1984,0.736521449,0.220964324
350,9,1985,0.732277361,0.163739714
350,9,1986,0.734962261,0.068784149
350,9,1987,0.740522801,0.107286684
350,9,1988,0.732146179,0.166726752
350,9,1989,0.736956896,0.126167576
350,9,1990,0.734477883,0.166071434
350,9,1991,0.721505169,0.240418231
350,9,1992,0.741661918,0.141955081
350,9,1993,0.733833058,0.206427499
350,9,1994,0.734435405,0.163566571
350,9,1995,0.716945474,0.173200051
350,9,1996,0.73072794,0.173913789
350,9,1997,0.727114467,0.216747955
350,9,1998,0.720303584,0.281250611
350,9,1999,0.729825305,0.128617824
350,9,2000,0.738786235,0.128411897
350,9,2001,0.725963634,0.137272721
350,9,2002,0.728460801,0.187426081
350,9,2003,0.721785902,0.148894757
350,9,2004,0.727183838,0.134428522
350,9,2005,0.722287237,0.210179472
350,9,2006,0.73117924,0.292337211
350,9,2007,0.733695117,0.070411483
350,9,2008,0.729574012,0.228812674
350,10,1929,0.714861136,0.204760379
350,10,1930,0.714574016,0.160682923
350,10,1931,0.718791033,0.191527783
350,10,1932,0.718818217,0.12505391
350,10,1933,0.699967841,0.174204756
350,10,1934,0.730724089,0.086039772
350,10,1935,0.702333582,0.183224717
350,10,1936,0.723606977,0.231970025
350,10,1937,0.707863268,0.171286058
350,10,1938,0.716801658,0.155135623
